id,nomination_type,game_id,user_id,description,theme_id,is_winner
445,0,395,23,"Designed with pure train enthusiasts in mind, this game aims to provide as authentic a train-driving experience as possible. You'll need to time your acceleration and braking just right to achieve a maximum score. With as popular as this series is in Japan, it’s fair to say that Densha de Go! 64 delivers a wagon-load of off-the-rails fun.",22,0
446,0,115,88,"Pokémon Card GB2: Here Comes Team GR!, abbreviated Pokémon Card GB2, is the Japan-only sequel to Pokémon Trading Card Game. The game story revolves around a new villainous team, Team Great Rocket, and contains nearly all of the cards from Base Set, Jungle, Fossil, and Team Rocket.",22,1
447,0,396,13,"A spinoff of a minigame from early in the Dragon Quest franchise, Itadaki Street answers the question noone asked of whether mixing Mario Party and Monopoly would result in a good game with a resounding YES.",22,0
448,0,397,2,"Somehow the best game to capture the full Star Trek experience is a 1995 DOS point & click adventure game. A Final Unity features voice acting from the full Next Generation cast, and arrived at the peak of hand drawn point & click pixel artwork. Explore the galaxy from the bridge of the Enterprise-D, beam down for away missions, take part in tense political viewscreen hails, survive hectic ship to ship combat, and even indulge Picard's archaeology hobby. It's the full package!",23,0
449,0,379,66,Don't want to play Superstar Saga again but something similar. With a great mini game type combat system. Give Tomato Adventure a try or don't. ,23,1
450,0,7,45,Win medals in the Anti-Gravity Racing League while listening to sick techno tracks!,23,0
451,0,398,162,Play as a vampire trying to reverse the curse in an action-packed adventure to murder the Circle of Nine,23,0
452,0,399,42,"What if you had a game like Doom, but with robots instead of demons, and you pilot a ship that can fly in any direction, and the levels are more twisting and complicated, and it holds a record for being the first ever FULLY 3D FPS... even beating Quake to the punch? That's the frequently overlooked classic: Descent.",23,0
453,0,400,86,"Part action RPG, part adventure, part point&click but all cyberpunk - the player takes on the role of Jake Armitage, a man suffering from amnesia after having been critically wounded by assassins. The plot then follows Jake as he attempts to uncover his own identity, the identity of the mysterious figure who wants him dead and eventually complete his mission.",23,0
454,0,401,32,"The game tells the story of the Earth's resurrection by the hands of a boy named Ark, and its progress from the evolution of life to the present day. The game is played from a top-down perspective. Different attacks can be performed based on whether Ark is jumping, running, walking, or standing still.",23,1
455,0,402,13,"Much deeper gameplay than the SNES game released a year before, and Developed by California-based BlueSky Software (not that dodgy Australian company Beam), Shadowrun's Genesis outing is not only one of the best RPGs on the system, its arguably the best Shadowrun game ever released.",23,0
456,0,129,11,"Travel to the Beanbean Kingdom and get Princess Peach her voice back. You’ll be solving puzzles, platforming, partaking in engaging turn based combat, and most importantly having fun.",23,0
457,0,263,50,"River City Ransom is a beat 'em up game with action role-playing elements. The game is non-linear, allowing players to explore an open world, in a sandbox manner. The fighting style is very similar to Double Dragon, in that the player can move freely around the screen while pressing buttons to punch, kick, or jump. Objects such as brass knuckles, steel pipes, and trash cans can be used as melee weapons or thrown at enemies. However, the characters' effectiveness in battle is determined by several statistics and their knowledge of fighting techniques, such as Grand Slam, Stone Hands, and Dragon Feet, which are purchased as books in shops throughout the city using funds recovered from defeated gang members.",23,0
458,0,403,6,"A perfect beginner shmup on the PCE engine CD. It’s what the parodius series is for gradius, but for Hudson’s Star Soldier series. Fly a giant Bomberman, PC Engine console, or a miniaturized Caesar ship from star soldier in this cute ‘em up with awesome graphics and a fantastic soundtrack. ",23,0
459,0,321,163,Quick! Grab your hose and be the hero you always wanted to be in this truly great game.  It is also one of the best top down action games for the SNES. ,23,0
460,0,354,58,A revolutionary platformer with lots of variety from level to level. This is an absolute classic.,23,0
461,0,404,67,"The sequel to 1995's Vectorman, Vectorman 2 was one of the last titles released on the Genesis in North America. It has great animations, a lovably 90s Genesis soundtrack, and pretty decent platform shooter gameplay. It cuts out a lot of the filler of the original game while keeping the same creative transformations. ",23,0
462,0,116,34,"Search for your missing classmate and discover the secrets of Mizzurna Falls in this mystery adventure game. Mizzurna Falls is one of the first open world games ever, with a fully explorable town and surrounding areas. You have seven days to uncover the truth of Mizzurna Falls and save your classmate.",23,0
463,0,405,3,"Turn-based tactics! Classic RPG exploration! Never released outside of Japan, Energy Breaker was developed by the creators of Lufia and features a deep tactics combat system that involves mixing and matching different elements to create new abilities.",23,0
464,0,406,54,"In a much improved version of the NES classic, play as Master Higgins and free your children from captivity.",23,0
465,0,407,27,Krusty's Fun House is a game similar to Lemmings in some ways. Your goal is to create a path as Krusty for all the mice to make it to the end of the stage where one of the Simpson's family members are waiting to exterminate these many pests.,23,0
466,0,408,89,"It's the usual JRPG story where you have to stop a rising power-hungry force from destroying the world as we know it. BUT it has a vast open world where you'll get to fight and collect Craymels which are like gods of different elements, mix and match them to obtain different skills and effects, makes the game replayable since you can try out different elements each time you play it. Fighting is Tales-usual like a free-roam arena fight but in 2D. Lots of mini-games and side-quests. Plus you get to explore the ocean with a big customizable ship and submarine!",23,0
467,0,272,12,"Jammin'! The two funkiest aliens in the galaxy crash landed on Earth and now they have to find the pieces to their RapMaster Rocket by exploring procedurally generated levels, while avoiding hostile Earthlings along the way. Don't miss this early Roguelike! ",23,0
